aumb-0009,2021-05-13T13:50:28.244164,Berwick Chase 09,Startup,False,Confirmation timed out
aumb-0009,2021-05-13T13:50:46.523185,Berwick Chase 09,Telemetry,23.5935,0,0.02,2.896984008789062,-0.44053310546874996,-9.3852705078125,,0,,,False,Confirmation timed out
aumb-0009,2021-05-13T13:52:46.529655,Berwick Chase 09,Telemetry,23.7655,245,0.03,2.906560815429687,-0.3854664672851562,-9.342174877929686,,1,Happy,,False,Confirmation timed out
aumb-0009,2021-05-13T13:53:46.556968,Berwick Chase 09,Telemetry,23.812,244,0.03,2.9041666137695312,-0.42377369384765623,-9.337386474609374,,0,,,False,Confirmation timed out
aumb-0009,2021-05-13T13:54:46.560076,Berwick Chase 09,Telemetry,23.937,243,0.03,2.844311572265625,-0.4429273071289062,-9.342174877929686,,0,,,False,Confirmation timed out
aumb-0009,2021-05-13T13:55:46.563981,Berwick Chase 09,Telemetry,24.06225,243,0.01,2.9089550170898435,-0.39743747558593745,-9.332598071289063,,0,,,False,Confirmation timed out
aumb-0009,2021-05-13T13:56:46.582155,Berwick Chase 09,Telemetry,24.25,242,0.04,2.8993782104492185,-0.45489831542968745,-9.337386474609374,,0,,,False,Confirmation timed out
aumb-0009,2021-05-13T13:57:46.583067,Berwick Chase 09,Telemetry,24.25,242,0.02,2.89219560546875,-0.44532150878906246,-9.30147344970703,,0,,,False,Confirmation timed out
aumb-0009,2021-05-13T13:58:46.599880,Berwick Chase 09,Telemetry,24.375,243,0.04,2.868253588867187,-0.4333505004882812,-9.337386474609374,,0,,,False,Confirmation timed out
aumb-0009,2021-05-13T13:59:46.619824,Berwick Chase 09,Telemetry,24.375,242,0.02,2.8898014038085935,-0.3854664672851562,-9.33978067626953,,0,,,False,Confirmation timed out
aumb-0009,2021-05-13T14:00:46.620626,Berwick Chase 09,Telemetry,24.437,241,0.03,2.959233251953125,-0.3854664672851562,-9.402029919433593,,0,,,False,Confirmation timed out
aumb-0009,2021-05-13T14:01:46.629586,Berwick Chase 09,Telemetry,24.437,241,0.03,2.906560815429687,-0.3758896606445312,-9.337386474609374,,0,,,False,Confirmation timed out
aumb-0009,2021-05-13T14:02:46.630978,Berwick Chase 09,Telemetry,24.578,242,0.04,2.9089550170898435,-0.4572925170898437,-9.325415466308593,,0,,,False,Confirmation timed out
aumb-0009,2021-05-13T14:03:46.649235,Berwick Chase 09,Telemetry,24.625,242,0.03,2.8754361938476563,-0.3854664672851562,-9.469067565917967,,0,,,False,Confirmation timed out
aumb-0009,2021-05-13T14:04:46.649761,Berwick Chase 09,Telemetry,24.625,242,0.03,2.901772412109375,-0.36152445068359373,-9.358934289550781,,0,,,False,Confirmation timed out
aumb-0009,2021-05-13T14:05:46.650561,Berwick Chase 09,Telemetry,24.75,243,0.02,2.8658593872070313,-0.430956298828125,-9.344569079589844,,0,,,False,Confirmation timed out
aumb-0009,2021-05-13T14:06:46.652027,Berwick Chase 09,Telemetry,24.906,244,0.04,3.0526071166992184,-0.34237083740234375,-9.260772021484375,,0,,,False,Confirmation timed out
aumb-0009,2021-05-13T14:07:46.653465,Berwick Chase 09,Telemetry,24.937,245,0.03,2.806004345703125,-0.74699091796875,-9.387664709472656,,0,,,False,Confirmation timed out
aumb-0009,2021-05-13T14:08:46.680151,Berwick Chase 09,Telemetry,25.077749999999998,245,0.04,2.89219560546875,-0.40462008056640625,-9.337386474609374,,0,,,False,Confirmation timed out
aumb-0009,2021-05-13T14:09:46.680760,Berwick Chase 09,Telemetry,24.937,246,0.03,2.901772412109375,-0.411802685546875,-9.320627062988281,,0,,,False,Confirmation timed out
aumb-0009,2021-05-13T14:10:46.689743,Berwick Chase 09,Telemetry,24.937,151,0.02,2.8850130004882812,-0.3447650390625,-9.457096557617186,,0,,,False,Confirmation timed out
aumb-0009,2021-05-13T14:11:46.690762,Berwick Chase 09,Telemetry,25.031,242,0.03,2.901772412109375,-0.40940848388671874,-9.344569079589844,,0,,,False,Confirmation timed out
aumb-0009,2021-05-13T14:12:46.701288,Berwick Chase 09,Telemetry,25.0,244,0.03,2.8993782104492185,-0.5458779785156249,-9.205705383300781,,0,,,False,Confirmation timed out
aumb-0009,2021-05-13T14:13:46.708823,Berwick Chase 09,Telemetry,25.07775,243,0.03,2.829946362304687,-0.40222587890625,-9.449913952636718,,0,,,False,Confirmation timed out
aumb-0009,2021-05-13T14:14:46.731426,Berwick Chase 09,Telemetry,25.25,245,0.05,2.906560815429687,-0.41898529052734373,-9.34696328125,,0,,,False,Confirmation timed out
aumb-0009,2021-05-13T14:15:46.759929,Berwick Chase 09,Telemetry,25.48425,245,0.03,2.877830395507812,-0.44532150878906246,-9.327809667968749,,0,,,False,Confirmation timed out
aumb-0009,2021-05-13T14:16:46.778917,Berwick Chase 09,Telemetry,25.5,249,0.03,2.8227637573242186,-0.32561142578124996,-9.471461767578125,,0,,,False,Confirmation timed out
aumb-0009,2021-05-13T14:17:46.779589,Berwick Chase 09,Telemetry,25.5,247,0.04,2.906560815429687,-0.430956298828125,-9.282319836425781,,5,Bored,,False,Confirmation timed out
aumb-0009,2021-05-13T14:18:46.780404,Berwick Chase 09,Telemetry,25.312,248,0.04,4.740519287109374,0.4572925170898437,-9.730035546875,,0,,,False,Confirmation timed out
aumb-0009,2021-05-13T14:19:46.790505,Berwick Chase 09,Telemetry,25.25,247,0.04,2.901772412109375,-0.5985504150390625,-9.272743029785156,,0,,,False,Confirmation timed out
aumb-0009,2021-05-13T14:20:46.791687,Berwick Chase 09,Telemetry,25.187,248,0.04,2.6001030029296874,-0.5626373901367188,-9.679757312011718,,0,,,False,Confirmation timed out
aumb-0009,2021-05-13T14:21:46.792854,Berwick Chase 09,Telemetry,25.25,251,0.04,2.901772412109375,-0.5889736083984375,-9.320627062988281,,0,,,False,Confirmation timed out
aumb-0009,2021-05-13T14:22:46.793475,Berwick Chase 09,Telemetry,25.25,251,0.03,2.877830395507812,-0.6081272216796875,-9.26316622314453,,0,,,False,Confirmation timed out
aumb-0009,2021-05-13T14:23:46.819279,Berwick Chase 09,Telemetry,25.25,252,0.03,2.9089550170898435,-0.5746083984375,-9.330203869628905,,0,,,False,Confirmation timed out
aumb-0009,2021-05-13T14:24:46.833448,Berwick Chase 09,Telemetry,25.375,253,0.03,2.8898014038085935,-0.612915625,-9.33978067626953,,0,,,False,Confirmation timed out
aumb-0009,2021-05-13T14:25:46.835281,Berwick Chase 09,Telemetry,25.375,246,0.03,2.8993782104492185,-0.584185205078125,-9.284714038085937,,0,,,False,Confirmation timed out
aumb-0009,2021-05-13T14:26:46.836615,Berwick Chase 09,Telemetry,25.375,248,0.05,2.901772412109375,-0.55545478515625,-9.337386474609374,,0,,,False,Confirmation timed out
aumb-0009,2021-05-13T14:27:46.849459,Berwick Chase 09,Telemetry,25.437,247,0.04,2.8802245971679685,-0.612915625,-9.342174877929686,,0,,,False,Confirmation timed out
aumb-0009,2021-05-13T14:28:46.870173,Berwick Chase 09,Telemetry,25.437,248,0.04,3.1842882080078123,-0.47165772705078124,-9.74200655517578,,0,,,False,Confirmation timed out
aumb-0009,2021-05-13T14:29:46.870938,Berwick Chase 09,Telemetry,25.375,252,0.02,2.8993782104492185,-0.612915625,-9.258377819824219,,0,,,False,Confirmation timed out
aumb-0009,2021-05-13T14:30:46.871466,Berwick Chase 09,Telemetry,25.437,249,0.03,3.4955344238281247,-0.7733271362304687,-9.928754284667969,,0,,,False,Confirmation timed out
aumb-0009,2021-05-13T14:31:46.880399,Berwick Chase 09,Telemetry,25.375,253,0.03,2.9089550170898435,-0.5913678100585937,-9.332598071289063,,0,,,False,Confirmation timed out
aumb-0009,2021-05-13T14:32:46.881013,Berwick Chase 09,Telemetry,25.437,252,0.04,2.896984008789062,-0.5961562133789062,-9.279925634765624,,0,,,False,Confirmation timed out
aumb-0009,2021-05-13T14:33:46.881363,Berwick Chase 09,Telemetry,25.5,251,0.04,2.896984008789062,-0.6009446166992187,-9.313444458007812,,0,,,False,Confirmation timed out
aumb-0009,2021-05-13T14:34:46.882282,Berwick Chase 09,Telemetry,25.5,250,0.04,2.8203695556640622,-0.6081272216796875,-9.442731347656249,,0,,,False,Confirmation timed out
aumb-0009,2021-05-13T14:35:46.909786,Berwick Chase 09,Telemetry,25.437,250,0.04,3.124433166503906,-0.373495458984375,-9.832986218261718,,0,,,False,Confirmation timed out
aumb-0009,2021-05-13T14:36:46.910401,Berwick Chase 09,Telemetry,25.437,252,0.05,2.868253588867187,-0.59376201171875,-9.469067565917967,,0,,,False,Confirmation timed out
aumb-0009,2021-05-13T14:37:46.920206,Berwick Chase 09,Telemetry,25.5,248,0.03,2.844311572265625,-0.8643067993164062,-9.311050256347656,,0,,,False,Confirmation timed out
aumb-0009,2021-05-13T14:38:46.924676,Berwick Chase 09,Telemetry,25.562,247,0.04,2.8850130004882812,-0.5985504150390625,-9.294290844726563,,0,,,False,Confirmation timed out
aumb-0009,2021-05-13T14:39:46.948583,Berwick Chase 09,Telemetry,25.562,248,0.04,2.9089550170898435,-0.565031591796875,-9.332598071289063,,0,,,False,Confirmation timed out
aumb-0009,2021-05-13T14:40:46.949426,Berwick Chase 09,Telemetry,25.546499999999998,248,0.03,2.7461493041992187,-0.603338818359375,-9.373299499511718,,0,,,False,Confirmation timed out
aumb-0009,2021-05-13T14:41:46.950586,Berwick Chase 09,Telemetry,25.562,247,0.05,2.896984008789062,-0.5817910034179687,-9.320627062988281,,0,,,False,Confirmation timed out
aumb-0009,2021-05-13T14:42:46.951529,Berwick Chase 09,Telemetry,25.437,248,0.04,2.896984008789062,-0.5985504150390625,-9.3086560546875,,0,,,False,Confirmation timed out
aumb-0009,2021-05-13T14:43:46.971064,Berwick Chase 09,Telemetry,25.421499999999998,251,0.04,2.750937707519531,-0.6105214233398437,-9.447519750976562,,0,,,False,Confirmation timed out
aumb-0009,2021-05-13T14:44:46.972235,Berwick Chase 09,Telemetry,25.5,249,0.04,2.8730419921875,-0.5913678100585937,-9.275137231445312,,0,,,False,Confirmation timed out
aumb-0009,2021-05-13T14:45:46.980926,Berwick Chase 09,Telemetry,25.5,250,0.03,2.906560815429687,-0.6105214233398437,-9.244012609863281,,0,,,False,Confirmation timed out
aumb-0009,2021-05-13T14:46:46.988040,Berwick Chase 09,Telemetry,25.48425,186,0.03,2.8945898071289062,-0.5961562133789062,-9.294290844726563,,0,,,False,Confirmation timed out
aumb-0009,2021-05-13T14:47:47.000085,Berwick Chase 09,Telemetry,25.5,255,0.04,2.442085693359375,-0.4477157104492187,-9.911994873046874,,0,,,False,Confirmation timed out
aumb-0009,2021-05-13T14:48:47.001583,Berwick Chase 09,Telemetry,25.562,254,0.02,2.901772412109375,-0.5985504150390625,-9.30147344970703,,0,,,False,Confirmation timed out
aumb-0009,2021-05-13T14:49:47.017461,Berwick Chase 09,Telemetry,25.562,254,0.02,2.8802245971679685,-0.5722141967773438,-9.30147344970703,,0,,,False,Confirmation timed out
